Mine Is the Only Truth,我こそが唯一の真実,われこそがゆいいつのしんじつ,われこそがゆいいつのしんじつ
Mine Layer,地雷の敷設者,じらいのふせつしゃ,じらいのふせつしゃ
Mine Raider,鉱山の略奪者,こうざんのりゃくだつしゃ,こうざんのりゃくだつしゃ
Mine Worker,鉱山の作業員,こうざんのさぎょういん,こうざんのさぎょういん
Minecart Daredevil,トロッコの向こう見ず,とろっこのむこうみず,とろっこのむこうみず
Miner's Bane,鉱夫の破滅,こうふのはめつ,こうふのはめつ
Miner's Guidewing,鉱夫の導鳥,こうふのしるべどり,こうふのしるべどり
Mines of Moria,モリアの坑道,もりあのこうどう,もりあのこうどう
Mineshaft Spider,竪坑の蜘蛛,たてこうのくも,たてこうのくも
Minimus Containment,幽閉,ゆうへい,ゆうへい
Minion Reflector,下僕の反射鏡,げぼくのはんしゃきょう,げぼくのはんしゃきょう
Minion of the Mighty,強き者の下僕,つよきもののげぼく,つよきもののげぼく
Minion of the Wastes,荒廃の下僕,こうはいのげぼく,こうはいのげぼく
Minion's Return,下僕の復活,げぼくのふっかつ,げぼくのふっかつ
Minions' Murmurs,下僕の呟き,げぼくのつぶやき,げぼくのつぶやき
Minister of Impediments,妨害の公使,ぼうがいのこうし,ぼうがいのこうし
Minister of Inquiries,査問長官,さもんちょうかん,さもんちょうかん
Minister of Pain,苦痛の公使,くつうのこうし,くつうのこうし
Ministrant of Obligation,債務の聖職者,さいむのせいしょくしゃ,さいむのせいしょくしゃ
"Minn, Wily Illusionist",狡猾な幻術師、ミーン,こうかつなげんじゅつしみーん,こうかつなげんじゅつしみーん
Minor Misstep,軽微なつまづき,けいびなつまづき,けいびなつまづき
Minotaur Abomination,ミノタウルスの嫌悪者,みのたうるすのけんおしゃ,みのたうるすのけんおしゃ
Minotaur Aggressor,ミノタウルスの攻め手,みのたうるすのせめて,みのたうるすのせめて
Minotaur Explorer,ミノタウルスの探検者,みのたうるすのたんけんしゃ,みのたうるすのたんけんしゃ
Minotaur Illusionist,ミノタウルスの幻術師,みのたうるすのげんじゅつし,みのたうるすのげんじゅつし
Minotaur Skullcleaver,ミノタウルスの頭蓋断ち,みのたうるすのずがいだち,みのたうるすのずがいだち
Minotaur Sureshot,ミノタウルスの名射手,みのたうるすのめいしゃしゅ,みのたうるすのめいしゃしゅ
Minotaur Tactician,ミノタウルスの戦術家,みのたうるすのせんじゅつか,みのたうるすのせんじゅつか
Minotaur Warrior,ミノタウルスの戦士,みのたうるすのせんし,みのたうるすのせんし
"Minsc & Boo, Timeless Heroes",時を超えた英雄、ミンスクとブー,ときをこえたえいゆうみんすくとぶー,ときをこえたえいゆうみんすくとぶー
"Minsc, Beloved Ranger",敬愛されるレンジャー、ミンスク,けいあいされるれんじゃーみんすく,けいあいされるれんじゃーみんすく
"Minthara, Merciless Soul",無慈悲な魂、ミンタラ,むじひなたましいみんたら,むじひなたましいみんたら
Mintstrosity,不気ミント,ぶきみんと,ぶきみんと
Miraculous Recovery,奇跡の復活,きせきのふっかつ,きせきのふっかつ
Mirage Mesa,蜃気楼の台地,しんきろうのだいち,しんきろうのだいち
Mirage Mirror,蜃気楼の鏡,しんきろうのかがみ,しんきろうのかがみ
Mirage Mockery,嘲る蜃気楼,あざけるしんきろう,あざけるしんきろう
Mirage Phalanx,夢幻の密集軍,むげんのみっしゅうぐん,むげんのみっしゅうぐん
Mirari,ミラーリ,みらーり,みらーり
Mirari's Wake,ミラーリの目覚め,みらーりのめざめ,みらーりのめざめ
Mire Blight,ぬかるみの荒廃,ぬかるみのこうはい,ぬかるみのこうはい
Mire Boa,マイアー・ボア,まいあーぼあ,まいあーぼあ
Mire Kavu,ぬかるみのカヴー,ぬかるみのかゔー,ぬかるみのかゔー
Mire Shade,ぬかるみの影,ぬかるみのかげ,ぬかるみのかげ
Mire Triton,ぬかるみのトリトン,ぬかるみのとりとん,ぬかるみのとりとん
Mire in Misery,苦境のぬかるみ,くきょうのぬかるみ,くきょうのぬかるみ
Mire's Grasp,ぬかるみの捕縛,ぬかるみのほばく,ぬかるみのほばく
Mire's Malice,ぬかるみの敵意,ぬかるみのてきい,ぬかるみのてきい
Mire's Toll,ぬかるみの代価,ぬかるみのだいか,ぬかるみのだいか
Mirelurk Queen,マイアラーク・クイーン,まいあらーくくいーん,まいあらーくくいーん
"Miren, the Moaning Well",嘆きの井戸、未練,なげきのいどみれん,なげきのいどみれん
"Miriam, Herd Whisperer",群れと話す者、ミリアム,むれとはなすものみりあむ,むれとはなすものみりあむ
"Mirko Vosk, Mind Drinker",精神を飲む者、ミルコ・ヴォスク,せいしんをのむものみるこゔぉすく,せいしんをのむものみるこゔぉすく
"Mirko, Obsessive Theorist",偏執的な理論家、ミルコ,へんしつてきなりろんかみるこ,へんしつてきなりろんかみるこ
Mirkwood Bats,闇の森のコウモリ,やみのもりのこうもり,やみのもりのこうもり
Mirkwood Elk,闇の森の大鹿,やみのもりのおおじか,やみのもりのおおじか
Mirkwood Spider,闇の森の蜘蛛,やみのもりのくも,やみのもりのくも
Mirkwood Trapper,闇の森の罠師,やみのもりのわなし,やみのもりのわなし
Mirozel,ミロゼル,みろぜる,みろぜる
Mirran Banesplitter,ミラディンの悪断,みらでぃんのあくだん,みらでぃんのあくだん
Mirran Bardiche,ミラディンのバルディッシュ,みらでぃんのばるでぃっしゅ,みらでぃんのばるでぃっしゅ
Mirran Crusader,ミラディンの十字軍,みらでぃんのじゅうじぐん,みらでぃんのじゅうじぐん
Mirran Mettle,ミラディンの血気,みらでぃんのけっき,みらでぃんのけっき
Mirran Safehouse,ミラディン人の隠れ家,みらでぃんじんのかくれが,みらでぃんじんのかくれが
Mirran Spy,ミラディン人のスパイ,みらでぃんじんのすぱい,みらでぃんじんのすぱい
Mirrex,ミレックス,みれっくす,みれっくす
Mirri the Cursed,呪われたミリー,のろわれたみりー,のろわれたみりー
Mirri's Guile,ミリーの悪知恵,みりーのわるぢえ,みりーのわるぢえ
"Mirri, Cat Warrior",猫族の戦士ミリー,ねこぞくのせんしみりー,ねこぞくのせんしみりー
"Mirri, Weatherlight Duelist",ウェザーライトの決闘者、ミリー,うぇざーらいとのけっとうしゃみりー,うぇざーらいとのけっとうしゃみりー
Mirrodin Avenged,報復したミラディン,ほうふくしたみらでぃん,ほうふくしたみらでぃん
Mirrodin Besieged,ミラディン包囲戦,みらでぃんほういせん,みらでぃんほういせん
Mirrodin's Core,ミラディンの核,みらでぃんのかく,みらでぃんのかく
Mirror Box,鏡の箱,かがみのはこ,かがみのはこ
Mirror Entity,鏡の精体,かがみのせいたい,かがみのせいたい
Mirror Gallery,鏡の画廊,かがみのがろう,かがみのがろう
Mirror Golem,鏡のゴーレム,かがみのごーれむ,かがみのごーれむ
Mirror Image,鏡像,きょうぞう,きょうぞう
Mirror March,鏡の行進,かがみのこうしん,かがみのこうしん
Mirror Match,ミラーマッチ,みらーまっち,みらーまっち
Mirror Mockery,嘲る映し身,あざけるうつしみ,あざけるうつしみ
Mirror Room,鏡の間,かがみのま,かがみのま
Mirror Sheen,鏡の輝き,かがみのかがやき,かがみのかがやき
Mirror Shield,鏡の盾,かがみのたて,かがみのたて
Mirror Strike,反転の一撃,はんてんのいちげき,はんてんのいちげき
Mirror Wall,鏡の壁,かがみのかべ,かがみのかべ
Mirror of Fate,命運の鏡,めいうんのかがみ,めいうんのかがみ
Mirror of Galadriel,ガラドリエルの鏡,がらどりえるのかがみ,がらどりえるのかがみ
Mirror of Life Trapping,ミラー・オヴ・ライフ・トラッピング,みらーおゔらいふとらっぴんぐ,みらーおゔらいふとらっぴんぐ
Mirror of the Forebears,先祖の鏡,せんぞのかがみ,せんぞのかがみ
Mirror-Mad Phantasm,鏡狂の幻,かがみきょうのまぼろし,かがみきょうのまぼろし
Mirror-Shield Hoplite,鏡の盾の重装歩兵,かがみのたてのじゅうそうほへい,かがみのたてのじゅうそうほへい
Mirror-Sigil Sergeant,鏡印章の兵長,かがみいんしょうのへいちょう,かがみいんしょうのへいちょう
Mirror-Style Master,鏡流の達人,かがみりゅうのたつじん,かがみりゅうのたつじん
Mirrorhall Mimic,鏡の間のミミック,かがみのまのみみっく,かがみのまのみみっく
Mirrormade,鏡細工,かがみざいく,かがみざいく
Mirrormere Guardian,鏡の湖の守護者,かがみのうみのしゅごしゃ,かがみのうみのしゅごしゃ
Mirrorpool,鏡の池,かがみのいけ,かがみのいけ
Mirrorshell Crab,鏡殻のカニ,かがみがらのかに,かがみがらのかに
Mirrorweave,鏡編み,かがみあみ,かがみあみ
Mirrorwing Dragon,鏡翼のドラゴン,きょうよくのどらごん,きょうよくのどらごん
Mirrorwood Treefolk,ミラーウッド・ツリーフォーク,みらーうっどつりーふぉーく,みらーうっどつりーふぉーく
Mirrorworks,鏡操り,かがみあやつり,かがみあやつり
Miscalculation,誤算,ごさん,ごさん
Miscast,唱え損ね,となえそこね,となえそこね
Mischief and Mayhem,悪戯と騒乱,いたずらとそうらん,いたずらとそうらん
Mischievous Catgeist,悪戯な猫霊,いたずらなびょうれい,いたずらなびょうれい
Mischievous Chimera,悪戯なキマイラ,いたずらなきまいら,いたずらなきまいら
Mischievous Mystic,悪戯な神秘家,いたずらなしんぴか,いたずらなしんぴか
Mischievous Poltergeist,悪戯なポルターガイスト,いたずらなぽるたーがいすと,いたずらなぽるたーがいすと
Mischievous Pup,悪戯好きの子犬,いたずらずきのこいぬ,いたずらずきのこいぬ
Mischievous Quanar,悪戯なクェイナー,いたずらなくぇいなー,いたずらなくぇいなー
Misdirection,誤った指図,あやまったさしず,あやまったさしず
Misers' Cage,持てる者の檻,もてるもののおり,もてるもののおり
Misery Charm,苦難の魔除け,くなんのまよけ,くなんのまよけ
Misery's Shadow,苦難の影,くなんのかげ,くなんのかげ
Misfortune Teller,逆占い師,ぎゃくうらないし,ぎゃくうらないし
Misfortune's Gain,災難の補償,さいなんのほしょう,さいなんのほしょう
Misguided Rage,的外れの激怒,まとはずれのげきど,まとはずれのげきど
Mishra's Bauble,ミシュラのガラクタ,みしゅらのがらくた,みしゅらのがらくた
Mishra's Command,ミシュラの命令,みしゅらのめいれい,みしゅらのめいれい
Mishra's Domination,ミシュラの支配,みしゅらのしはい,みしゅらのしはい
Mishra's Factory,ミシュラの工廠,みしゅらのこうしょう,みしゅらのこうしょう
Mishra's Foundry,ミシュラの鋳造所,みしゅらのちゅうぞうしょ,みしゅらのちゅうぞうしょ
Mishra's Helix,ミシュラのらせん,みしゅらのらせん,みしゅらのらせん
Mishra's Juggernaut,ミシュラの巨大戦車,みしゅらのきょだいせんしゃ,みしゅらのきょだいせんしゃ
Mishra's Onslaught,ミシュラの猛攻,みしゅらのもうこう,みしゅらのもうこう
Mishra's Research Desk,ミシュラの研究机,みしゅらのけんきゅうづくえ,みしゅらのけんきゅうづくえ
Mishra's Self-Replicator,ミシュラの自己複製機械,みしゅらのじこふくせいきかい,みしゅらのじこふくせいきかい
Mishra's War Machine,ミシュラの戦争機械,みしゅらのせんそうきかい,みしゅらのせんそうきかい
"Mishra, Artificer Prodigy",工匠の神童、ミシュラ,こうしょうのしんどうみしゅら,こうしょうのしんどうみしゅら
"Mishra, Claimed by Gix",ギックスに拾われし者、ミシュラ,ぎっくすにひろわれしものみしゅら,ぎっくすにひろわれしものみしゅら
"Mishra, Eminent One",高名な者、ミシュラ,こうめいなものみしゅら,こうめいなものみしゅら
"Mishra, Excavation Prodigy",採掘の神童、ミシュラ,さいくつのしんどうみしゅら,さいくつのしんどうみしゅら
"Mishra, Tamer of Mak Fawa",マク・ファワを手懐ける者、ミシュラ,まくふぁわをてなづけるものみしゅら,まくふぁわをてなづけるものみしゅら
Misleading Motes,紛らわしい光塵,まぎらわしいこうじん,まぎらわしいこうじん
Misleading Signpost,紛らわしい道標,まぎらわしいみちしるべ,まぎらわしいみちしるべ
Misshapen Fiend,奇形の悪鬼,きけいのあっき,きけいのあっき
Mission Briefing,任務説明,にんむせつめい,にんむせつめい
Misstep,つまずき,つまずき,つまずき
Missy,ミッシー,みっしー,みっしー
Mist Dancer,霧の踊り手,きりのおどりて,きりのおどりて
Mist Dragon,霧のドラゴン,きりのどらごん,きりのどらごん
Mist Intruder,霧の侵入者,きりのしんにゅうしゃ,きりのしんにゅうしゃ
Mist Leopard,霧の豹,きりのひょう,きりのひょう
Mist Raven,霧鴉,きりがらす,きりがらす
Mist of Stagnation,淀みの霧,よどみのきり,よどみのきり
Mist-Cloaked Herald,霧まといの川守り,きりまといのかわもり,きりまといのかわもり
Mist-Syndicate Naga,霧組のナーガ,きりぐみのなーが,きりぐみのなーが
Mistbind Clique,霧縛りの徒党,きりしばりのととう,きりしばりのととう
Mistblade Shinobi,霧刃の忍び,きりやいばのしのび,きりやいばのしのび
Mistbreath Elder,霧息吹の古老,きりいぶきのころう,きりいぶきのころう
Mistcaller,霧の呼び手,きりのよびて,きりのよびて
Mistcutter Hydra,霧裂きのハイドラ,きりさきのはいどら,きりさきのはいどら
Mister Gutsy,Mr.ガッツィー,みすたーがっつぃー,みすたーがっつぃー
Mistfire Adept,霧炎の達人,むえんのたつじん,むえんのたつじん
Mistfire Weaver,霧炎の織り手,むえんのおりて,むえんのおりて
Mistfolk,霧の民,きりのたみ,きりのたみ
Mistford River Turtle,ミストフォードの亀,みすとふぉーどのかめ,みすとふぉーどのかめ
Mistform Dreamer,霧衣の夢幻,きりごろものむげん,きりごろものむげん
Mistform Mask,霧衣の仮面,きりごろものかめん,きりごろものかめん
Mistform Mutant,霧衣の突然変異,きりごろものとつぜんへんい,きりごろものとつぜんへんい
Mistform Seaswift,霧衣のウミツバメ,きりごろものうみつばめ,きりごろものうみつばめ
Mistform Shrieker,霧衣の金切り魔,きりごろものかなきりま,きりごろものかなきりま
Mistform Skyreaver,霧衣の天空裂き,きりごろものてんくうさき,きりごろものてんくうさき
Mistform Sliver,霧衣スリヴァー,きりごろもすりゔぁー,きりごろもすりゔぁー
Mistform Stalker,霧衣のストーカー,きりごろものすとーかー,きりごろものすとーかー
Mistform Ultimus,霧衣の究極体,きりごろものきゅうきょくたい,きりごろものきゅうきょくたい
Mistform Wakecaster,霧衣の覚醒者,きりごろものかくせいしゃ,きりごろものかくせいしゃ
Mistform Wall,霧衣の壁,きりごろものかべ,きりごろものかべ
Mistform Warchief,霧衣の戦長,きりごろものせんちょう,きりごろものせんちょう
Mistgate Pathway,霧門の小道,きりもんのこみち,きりもんのこみち
Misthollow Griffin,霧虚ろのグリフィン,きりうつろのぐりふぃん,きりうつろのぐりふぃん
Misthoof Kirin,霧蹄の麒麟,むていのきりん,むていのきりん
Mistmeadow Skulk,ミストメドウの身隠し,みすとめどうのみかくし,みすとめどうのみかくし
Mistmeadow Vanisher,ミストメドウの消滅者,みすとめどうのしょうめつしゃ,みすとめどうのしょうめつしゃ
Mistmeadow Witch,ミストメドウの魔女,みすとめどうのまじょ,みすとめどうのまじょ
Mistmoon Griffin,ミストムーン・グリフィン,みすとむーんぐりふぃん,みすとむーんぐりふぃん
Mistral Charger,北風乗り,きたかぜのり,きたかぜのり
Mistral Singer,北風の歌姫,きたかぜのうたひめ,きたかぜのうたひめ
Mists of Littjara,リトヤラの霧,りとやらのきり,りとやらのきり
Mistvault Bridge,霧霊堂の橋,むれいどうのはし,むれいどうのはし
Mistveil Plains,霧覆いの平地,きりおおいのへいち,きりおおいのへいち
Mistvein Borderpost,霧脈の境界石,むみゃくのきょうかいせき,むみゃくのきょうかいせき
Mistwalker,煙霧歩き,えんむあるき,えんむあるき
Mistway Spy,霧水路のスパイ,むすいろのすぱい,むすいろのすぱい
Misty Rainforest,霧深い雨林,きりぶかいうりん,きりぶかいうりん
Misty Salon,霧がかった応接間,きりがかったおうせつま,きりがかったおうせつま
Mite Overseer,ダニの監視者,だにのかんししゃ,だにのかんししゃ
Mithril Coat,ミスリルの胴着,みすりるのどうぎ,みすりるのどうぎ
Mitotic Manipulation,分裂の操作,ぶんれつのそうさ,ぶんれつのそうさ
Mitotic Slime,分裂するスライム,ぶんれつするすらいむ,ぶんれつするすらいむ
Mizzium Meddler,ミジウムの干渉者,みじうむのかんしょうしゃ,みじうむのかんしょうしゃ
Mizzium Mortars,ミジウムの迫撃砲,みじうむのはくげきほう,みじうむのはくげきほう
Mizzium Skin,ミジウムの外皮,みじうむのがいひ,みじうむのがいひ
Mizzium Tank,ミジウムの戦車,みじうむのせんしゃ,みじうむのせんしゃ
Mizzium Transreliquat,ミジウムの変成体,みじうむのへんせいたい,みじうむのへんせいたい
Mizzix of the Izmagnus,イズマグナスのミジックス,いずまぐなすのみじっくす,いずまぐなすのみじっくす
Mizzix's Mastery,ミジックスの熟達,みじっくすのじゅくたつ,みじっくすのじゅくたつ
"Mizzix, Replica Rider",模造品乗り、ミジックス,もぞうひんのりみじっくす,もぞうひんのりみじっくす
"Mjölnir, Storm Hammer",嵐の鎚、ミョルニル,あらしのつちみょるにる,あらしのつちみょるにる
Mnemonic Betrayal,記憶の裏切り,きおくのうらぎり,きおくのうらぎり
Mnemonic Deluge,記憶の洪水,きおくのこうずい,きおくのこうずい
Mnemonic Nexus,記憶のきずな,きおくのきずな,きおくのきずな
Mnemonic Sliver,記憶術のスリヴァー,きおくじゅつのすりゔぁー,きおくじゅつのすりゔぁー
Mnemonic Sphere,記憶の宝球,きおくのほうきゅう,きおくのほうきゅう
Mnemonic Wall,記憶の壁,きおくのかべ,きおくのかべ
Moan of the Unhallowed,神聖を汚す者のうめき,しんせいをよごすもののうめき,しんせいをよごすもののうめき
Moaning Spirit,嘆きのスピリット,なげきのすぴりっと,なげきのすぴりっと
Moaning Wall,呻きの壁,うめきのかべ,うめきのかべ
Moat Piranhas,濠のピラニア,ほりのぴらにあ,ほりのぴらにあ
Mob,殺到,さっとう,さっとう
Mob Justice,暴徒の正義,ぼうとのせいぎ,ぼうとのせいぎ
Mob Mentality,群集心理,ぐんしゅうしんり,ぐんしゅうしんり
Mob Rule,群衆の掟,ぐんしゅうのおきて,ぐんしゅうのおきて
Mob Verdict,群衆による判決,ぐんしゅうによるはんけつ,ぐんしゅうによるはんけつ
Mobile Fort,機動砦,きどうとりで,きどうとりで
Mobile Garrison,移動駐屯所,いどうちゅうとんじょ,いどうちゅうとんじょ
Mobile Homestead,移動式住居,いどうしきじゅうきょ,いどうしきじゅうきょ
Mobilization,動員令,どういんれい,どういんれい
Mobilize,動員,どういん,どういん
Mobilized District,総動員地区,そうどういんちく,そうどういんちく
Mobilizer Mech,駆動メカ,くどうめか,くどうめか
Mockery of Nature,自然もどき,しぜんもどき,しぜんもどき
Mocking Doppelganger,嘲笑するドッペルゲンガー,ちょうしょうするどっぺるげんがー,ちょうしょうするどっぺるげんがー
Mocking Sprite,嘲笑するスプライト,ちょうしょうするすぷらいと,ちょうしょうするすぷらいと
Mockingbird,マネドリ,まねどり,まねどり
Model of Unity,統一の模範,とういつのもはん,とういつのもはん
Moderation,節度,せつど,せつど
Modify Memory,モディファイ・メモリー,もでぃふぁいめもりー,もでぃふぁいめもりー
Mogg Alarm,モグの警報,もぐのけいほう,もぐのけいほう
Mogg Assassin,モグの暗殺者,もぐのあんさつしゃ,もぐのあんさつしゃ
Mogg Bombers,モグの爆弾兵,もぐのばくだんへい,もぐのばくだんへい
Mogg Cannon,モグの大砲,もぐのたいほう,もぐのたいほう
Mogg Conscripts,モグの徴集兵部隊,もぐのちょうしゅうへいぶたい,もぐのちょうしゅうへいぶたい
Mogg Fanatic,モグの狂信者,もぐのきょうしんしゃ,もぐのきょうしんしゃ
Mogg Flunkies,モグの下働き,もぐのしたばたらき,もぐのしたばたらき
Mogg Hollows,モグのうろ穴,もぐのうろあな,もぐのうろあな
Mogg Infestation,モグの横行,もぐのおうこう,もぐのおうこう
Mogg Jailer,モグの看守,もぐのかんしゅ,もぐのかんしゅ
Mogg Maniac,モグの偏執狂,もぐのへんしつきょう,もぐのへんしつきょう
Mogg Mob,モグの群衆,もぐのぐんしゅう,もぐのぐんしゅう
Mogg Raider,モグの略奪者,もぐのりゃくだつしゃ,もぐのりゃくだつしゃ
Mogg Salvage,モグの分捕り,もぐのぶんどり,もぐのぶんどり
Mogg Sentry,モグの歩哨,もぐのほしょう,もぐのほしょう
Mogg Squad,モグの中隊,もぐのちゅうたい,もぐのちゅうたい
Mogg Toady,ごますりモグ,ごますりもぐ,ごますりもぐ
Mogg War Marshal,モグの戦争司令官,もぐのせんそうしれいかん,もぐのせんそうしれいかん
Moggcatcher,モグ捕り人,もぐとりにん,もぐとりにん
Mogis's Favor,モーギスの好意,もーぎすのこうい,もーぎすのこうい
Mogis's Marauder,モーギスの匪賊,もーぎすのひぞく,もーぎすのひぞく
Mogis's Warhound,モーギスの軍用犬,もーぎすのぐんようけん,もーぎすのぐんようけん
"Mogis, God of Slaughter",殺戮の神、モーギス,さつりくのかみもーぎす,さつりくのかみもーぎす
"Moira Brown, Guide Author",ガイドの著者、モイラ・ブラウン,がいどのちょしゃもいらぶらうん,がいどのちょしゃもいらぶらうん
Moira and Teshar,モイラとテシャール,もいらとてしゃーる,もいらとてしゃーる
"Moira, Urborg Haunt",アーボーグの憑依者、モイラ,あーぼーぐのひょういしゃもいら,あーぼーぐのひょういしゃもいら
Mold Adder,カビのマムシ,かびのまむし,かびのまむし
Mold Folk,カビ人間,かびにんげん,かびにんげん
Mold Shambler,カビのシャンブラー,かびのしゃんぶらー,かびのしゃんぶらー
Molder,腐れ落ち,くされおち,くされおち
Molder Beast,腐食獣,ふしょくじゅう,ふしょくじゅう
Molder Slug,腐食ナメクジ,ふしょくなめくじ,ふしょくなめくじ
Molderhulk,腐れ巨人,くされきょじん,くされきょじん
Moldering Gym,朽ちゆくジム,くちゆくじむ,くちゆくじむ
Moldering Karok,腐りゆくカローク,くさりゆくかろーく,くさりゆくかろーく
Moldervine Cloak,腐れ蔦の外套,くされつたのがいとう,くされつたのがいとう
Moldervine Reclamation,腐れ蔦の再生,くされづたのさいせい,くされづたのさいせい
Moldgraf Millipede,黴墓のヤスデ,ばいぼのやすで,ばいぼのやすで
Moldgraf Monstrosity,黴墓の大怪物,ばいぼのだいかいぶつ,ばいぼのだいかいぶつ
Moldgraf Scavenger,黴墓のゴミあさり,ばいぼのごみあさり,ばいぼのごみあさり
Mole Worms,穴掘り蟲,あなほりむし,あなほりむし
"Molimo, Maro-Sorcerer",マローの魔術師モリモ,まろーのまじゅつしもりも,まろーのまじゅつしもりも
Molten Birth,溶鉄の誕生,ようてつのたんじょう,ようてつのたんじょう
Molten Blast,溶鉄破,ようてつは,ようてつは
Molten Collapse,溶鉄の崩壊,ようてつのほうかい,ようてつのほうかい
Molten Disaster,溶鉄の災難,ようてつのさいなん,ようてつのさいなん
Molten Duplication,溶鉄の複製,ようてつのふくせい,ようてつのふくせい
Molten Echoes,溶鉄の残響,ようてつのざんきょう,ようてつのざんきょう
Molten Firebird,溶鉄の火の鳥,ようてつのひのとり,ようてつのひのとり
Molten Frame,骨組み溶かし,ほねぐみとかし,ほねぐみとかし
Molten Gatekeeper,溶鉄の門番,ようてつのもんばん,ようてつのもんばん
Molten Hydra,高熱のハイドラ,こうねつのはいどら,こうねつのはいどら
Molten Influence,溶岩操作,ようがんそうさ,ようがんそうさ
Molten Monstrosity,溶鉄の大怪物,ようてつのだいかいぶつ,ようてつのだいかいぶつ
Molten Nursery,溶鉄の生育場,ようてつのせいいくじょう,ようてつのせいいくじょう
Molten Primordial,溶鉄の始源体,ようてつのしげんたい,ようてつのしげんたい
Molten Psyche,溶鉄の精神,ようてつのせいしん,ようてつのせいしん
Molten Rain,溶鉄の雨,ようてつのあめ,ようてつのあめ
Molten Ravager,溶鉄の荒廃者,ようてつのこうはいしゃ,ようてつのこうはいしゃ
Molten Rebuke,溶鉄の咎め,ようてつのとがめ,ようてつのとがめ
Molten Sentry,溶鉄の歩哨,ようてつのほしょう,ようてつのほしょう
Molten Slagheap,溶鉄の金屑場,ようてつのかなくずじょう,ようてつのかなくずじょう
Molten Tributary,溶鉄の支流,ようてつのしりゅう,ようてつのしりゅう
Molten Vortex,溶鉄の渦,ようてつのうず,ようてつのうず
Molten-Tail Masticore,溶鉄の尾のマスティコア,ようてつのおのますてぃこあ,ようてつのおのますてぃこあ
Moltensteel Dragon,溶鉄鋼のドラゴン,ようてつこうのどらごん,ようてつこうのどらごん
Molting Harpy,換羽するハーピー,かんうするはーぴー,かんうするはーぴー
Molting Skin,抜け殻,ぬけがら,ぬけがら
Molting Snakeskin,殻脱ぎ,からぬぎ,からぬぎ
Moment of Craving,渇望の時,かつぼうのとき,かつぼうのとき
Moment of Defiance,抵抗の時,ていこうのとき,ていこうのとき
Moment of Heroism,勇壮の時,ゆうそうのとき,ゆうそうのとき
Moment of Silence,沈黙の時,ちんもくのとき,ちんもくのとき
Moment of Triumph,制覇の時,せいはのとき,せいはのとき
Moment of Truth,決定的瞬間,けっていてきしゅんかん,けっていてきしゅんかん
Moment of Valor,武勇の時,ぶゆうのとき,ぶゆうのとき
Moment's Peace,一瞬の平和,いっしゅんのへいわ,いっしゅんのへいわ
Momentary Blink,一瞬の瞬き,いっしゅんのまばたき,いっしゅんのまばたき
Momentous Fall,重大な落下,じゅうだいならっか,じゅうだいならっか
Momentum,はずみ,はずみ,はずみ
Momentum Rumbler,勢い付く地鳴らし,いきおいづくじならし,いきおいづくじならし
"Momir Vig, Simic Visionary",シミックの幻想家、モミール・ヴィグ,しみっくのげんそうかもみーるゔぃぐ,しみっくのげんそうかもみーるゔぃぐ
Monastery Flock,僧院の群れ,そういんのむれ,そういんのむれ
Monastery Loremaster,僧院の伝承師,そういんのでんしょうし,そういんのでんしょうし
Monastery Mentor,僧院の導師,そういんのどうし,そういんのどうし
Monastery Raid,修道院の襲撃,しゅうどういんのしゅうげき,しゅうどういんのしゅうげき
Monastery Siege,僧院の包囲,そういんのほうい,そういんのほうい
Monastery Swiftspear,僧院の速槍,そういんのそくそう,そういんのそくそう
Mondassian Colony Ship,モンダスのコロニー船,もんだすのころにーせん,もんだすのころにーせん
"Mondrak, Glory Dominus",栄光のドミヌス、モンドラク,えいこうのどみぬすもんどらく,えいこうのどみぬすもんどらく
Mondronen Shaman,モンドロネンのシャーマン,もんどろねんのしゃーまん,もんどろねんのしゃーまん
Mongrel Pack,雑種犬の群,ざっしゅけんのむれ,ざっしゅけんのむれ
Monk Class,モンク・クラス,もんくくらす,もんくくらす
Monk Idealist,理想主義の修道士,りそうしゅぎのしゅうどうし,りそうしゅぎのしゅうどうし
Monk Realist,現実主義の修道士,げんじつしゅぎのしゅうどうし,げんじつしゅぎのしゅうどうし
Monk of the Open Hand,素拳のモンク,すけんのもんく,すけんのもんく
Monkey Cage,猿の檻,さるのおり,さるのおり
Monologue Tax,独演の代償,どくえんのだいしょう,どくえんのだいしょう
Monomania,偏執,へんしゅう,へんしゅう
Monoskelion,モノスケリオン,ものすけりおん,ものすけりおん
Mons's Goblin Raiders,モンスのゴブリン略奪隊,もんすのごぶりんりゃくだつたい,もんすのごぶりんりゃくだつたい
Monster Manual,モンスター・マニュアル,もんすたーまにゅある,もんすたーまにゅある
Monstrify,怪物化,かいぶつか,かいぶつか
Monstrosity of the Lake,湖に潜む化け物,みずうみにひそむばけもの,みずうみにひそむばけもの
Monstrous Carabid,巨怪なオサムシ,きょかいなおさむし,きょかいなおさむし
Monstrous Emergence,怪物的出現,かいぶつてきしゅつげん,かいぶつてきしゅつげん
Monstrous Growth,超巨大化,ちょうきょだいか,ちょうきょだいか
Monstrous Hound,巨怪なる猟犬,きょかいなるりょうけん,きょかいなるりょうけん
Monstrous Onslaught,巨怪の猛攻,きょかいのもうこう,きょかいのもうこう
Monstrous Rage,巨怪の怒り,きょかいのいかり,きょかいのいかり
Monstrous Step,巨怪な一歩,きょかいないっぽ,きょかいないっぽ
